dt,grp_A_1,grp_B_1,grp_A_2,grp_B_2,grp_A_3,grp_B_3,grp_A_4,grp_B_4,grp_A_5,grp_B_5,grp_A_6,grp_B_6,grp_A_7,grp_B_7,grp_A_8,grp_B_8,grp_A_9,grp_B_9,grp_A_10,grp_B_10,grp_A_11,grp_B_11,grp_A_12,grp_B_12,grp_A_13,grp_B_13,grp_A_14,grp_B_14,grp_A_15,grp_B_15,grp_A_16,grp_B_16,grp_A_17,grp_B_17,grp_A_18,grp_B_18,grp_A_19,grp_B_19,grp_A_20,grp_B_20,grp_A_21,grp_B_21,grp_A_22,grp_B_22,grp_A_23,grp_B_23,grp_A_24,grp_B_24,grp_A_25,grp_B_25,inventory_1,inventory_2,a1,a2,avg_price,Holiday_Christmas Day,Holiday_Columbus Day,Holiday_Independence Day,Holiday_Labor Day,Holiday_Martin Luther King Jr. Day,Holiday_Memorial Day,Holiday_New Year Day,Holiday_Presidents Day (Washingtons Birthday),Holiday_Thanksgiving Day,Holiday_Veterans Day,grp_C_1,grp_C_2,grp_C_3,grp_C_4,grp_C_5,grp_C_6,grp_C_7,grp_C_8,grp_C_9,grp_C_10,grp_C_11,grp_C_12,grp_C_13,grp_C_14,grp_C_15,grp_C_16,grp_C_17,grp_C_18,grp_C_19,grp_C_20,grp_C_21,grp_C_22,grp_C_23,grp_C_24,grp_C_25,grp_C_26,grp_C_27,grp_C_28,grp_C_29,grp_C_30,grp_C_31,grp_C_32,grp_C_33,grp_C_34,grp_C_35,grp_C_36,grp_C_37,grp_C_38,grp_C_39,grp_C_40,grp_C_41,grp_C_42,grp_C_43,grp_C_44,grp_C_45,grp_C_46,grp_C_47,grp_C_48,grp_C_49,grp_C_50,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,units_sold
4/4/2019,843.5,49.03,35445.28571,41.09642857,11406.28571,23.14642857,7391.714286,21.76071429,295845.4286,39.79285714,112162.1429,31.00357143,76259,35.22857143,52484.28571,21.36071429,244912.5429,45.85357143,294214,45.95714286,61899.5,45.58214286,63744.71429,40.61071429,169649.9286,7.864285714,111420.1429,12.68214286,49726.21429,39.06071429,73539.5,25.80357143,368841.7063,11.3281746,327615.2857,37.71428571,75297.57143,26.76785714,230458.7143,42.65357143,151331.9286,22.41071429,51697.57143,45.82142857,139987.8571,22.56428571,104834.0714,37.71428571,344504.5,48.09642857,9142.622526,0,0,1,128.5637097,0,0,0,0,0,0,0,0,0,0,20.71428571,23.71428571,25.71428571,27.16666667,14.25,26.25,41,19.25,18.66666667,18,19,31,18,18,15.5,19.33333333,18.66666667,14.33333333,18,19,3,16,12.33333333,22,3.5,5.5,28,2,19.66666667,26,2,1,2,18.66666667,1,1,2,1,51,1,0,0,5.5,1,26.5,51,3,28,51,4,2019,4,14,4,3,94,0,0,0,0,0,0,41
5/4/2019,695.5,54.73,31112.85714,46.43928571,10794.85714,25.13928571,6231.142857,24.63214286,277717.2857,44.77857143,110043.4286,34.46071429,69146,39.73571429,53154.85714,21.28214286,245324.5286,46.36071429,255610,53.97142857,55439.5,52.09642857,54386.14286,45.53214286,162611.7857,7.992857143,110597.4286,14.99642857,48750.64286,44.58214286,71098.5,26.41071429,368970.5079,11.77896825,302425.8571,41.64285714,69941.71429,30.55357143,200300.1429,48.56071429,142649.7857,26.73214286,29865.71429,51.46428571,125227.5714,28.04285714,92375.21429,41.64285714,320749.5,52.93928571,9109.83714,0,0,1,197.1312358,0,0,0,0,0,0,0,0,0,0,20.42857143,24.57142857,25.42857143,26.83333333,15.5,18,37.66666667,21,18.33333333,18,9,33.5,18,18.33333333,15.25,17,20.33333333,13.66666667,18,18.66666667,3,15.75,7,25,4,6,28.5,2.5,20.33333333,26,1,1,2,18.66666667,1,1,2,1,2,1,0,0,5.5,1,26,51,3,29.5,51,2,2019,4,14,5,4,95,0,0,0,0,0,0,43
6/4/2019,547.5,60.43,26780.42857,51.78214286,10183.42857,27.13214286,5070.571429,27.50357143,259589.1429,49.76428571,107924.7143,37.91785714,62033,44.24285714,53825.42857,21.20357143,245736.5143,46.86785714,217006,61.98571429,48979.5,58.61071429,45027.57143,50.45357143,155573.6429,8.121428571,109774.7143,17.31071429,47775.07143,50.10357143,68657.5,27.01785714,369099.3095,12.2297619,277236.4286,45.57142857,64585.85714,34.33928571,170141.5714,54.46785714,133967.6429,31.05357143,8033.857143,57.10714286,110467.2857,33.52142857,79916.35714,45.57142857,296994.5,57.78214286,9123.65843,0,0,1,131.7779631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,4,14,6,5,96,0,0,0,0,0,0,50
7/4/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,369228.1111,12.68055556,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,9108.872864,0,0,1,197.6669447,0,0,0,0,0,0,0,0,0,0,8.8,14,6.875,2.833333333,2.333333333,6.666666667,17,12.33333333,2.25,1.5,9.333333333,25,1.5,2,3.166666667,3.5,3.25,11,1.5,3,3.25,6,7.916666667,16,4.25,10.25,6,2.25,6.25,1,2,1,4,2.5,1,1,0,1,2,1,0,0,9.5,1,1.333333333,0,3,6.25,0,4,2019,4,14,7,6,97,0,0,0,0,0,0,68
8/4/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,369356.9127,13.13134921,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,9108.872864,0,0,1,127.920859,0,0,0,0,0,0,0,0,0,0,23.625,24.57142857,29.08333333,31.86666667,18.88888889,27,43.9,26,23.14285714,22.71428571,25.6,35,21.3,23,19.44444444,17,27.25,30.125,26.25,23.57142857,3.25,23.4,12.33333333,22,5.25,11,32.6,2.25,25.28571429,34.33333333,2,1,1.666666667,23.28571429,1,1.5,3,1,2,1,0,0,8.333333333,1,34.66666667,51,4,24.42857143,51,3.5,2019,4,15,8,0,98,0,0,0,0,0,0,88
9/4/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,369485.7143,13.58214286,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,8975.802771,0,0,1,193.1669898,0,0,0,0,0,0,0,0,0,0,30.90909091,29.55555556,31.11111111,31.93333333,22.2,18,44.75,28.6,23.71428571,31.2,19.5,35.44444444,18,26.5,22.6,19.33333333,27.25,21.33333333,18,26.75,3,17.5,10.33333333,14.5,4.25,8.5,35.33333333,3,27,34.33333333,1,1,1.5,26.75,1,1,2.5,1,2,1,0,0,9.5,1,34.66666667,51,4,4.5,51,4,2019,4,15,9,1,99,0,0,0,0,0,0,92
10/4/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,369614.5159,14.03293651,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,8975.802771,0,0,1,128.5637097,0,0,0,0,0,0,0,0,0,0,20.42857143,25.14285714,26,27.16666667,14.25,17.5,42.33333333,18,19.33333333,18,10.75,30,18,18.33333333,15,16.33333333,18.66666667,20.66666667,18,19,4,16.25,12.66666667,17,2,7,28,3,18.66666667,26,1,1,2,18.33333333,1,1,2,1,4,1,0,0,4,1,26.5,51,4,26.5,51,4,2019,4,15,10,2,100,0,0,0,0,0,0,74
11/4/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,369743.3175,14.48373016,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,8975.802771,0,0,1,261.1490626,0,0,0,0,0,0,0,0,0,0,20,25.28571429,25.57142857,26.83333333,14.25,18.25,40,19,19.33333333,18,19,34.25,18,18.33333333,15.25,14.33333333,18.66666667,22.33333333,18,18.33333333,3,16.25,12.33333333,21,4,9,27.5,3,19.33333333,26,2,1,2,18.66666667,1,51,2,1,51,1,0,0,5.5,2,26.5,51,5,2.5,51,4,2019,4,15,11,3,101,0,0,0,0,0,0,70
12/4/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,369872.119,14.93452381,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,8844.339805,0,0,1,272.8772613,0,0,0,0,0,0,0,0,0,0,20.14285714,24,24.42857143,27.33333333,15,19.25,37.33333333,18.25,19.66666667,18.33333333,10.5,36.25,18,18.33333333,15.25,19.33333333,18.33333333,22.66666667,18,19,3,17,8,22,4.5,5.5,27.5,4.5,20,26,1,1,2,18.66666667,1,1,3,1,1,1,0,0,4.5,2,26,51,3,4,51,4,2019,4,15,12,4,102,0,0,0,0,0,0,54
13/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,370000.9206,15.38531746,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,9042.659243,0,0,1,205.381153,0,0,0,0,0,0,0,0,0,0,19.85714286,25.14285714,24.14285714,26.83333333,14.75,18.75,37.66666667,20,19,18.33333333,10.75,34.5,18,18.33333333,15.5,19.33333333,18.66666667,23.66666667,18,19,4,17.5,11.33333333,22,5,7.5,27.5,4.5,20.33333333,26,1,1,2,19,1,1,3,1,1,1,0,0,4,2,26.5,51,3,27,51,4,2019,4,15,13,5,103,0,0,0,0,0,0,72
14/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,370129.7222,15.83611111,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,9042.337818,0,0,1,138.20647,0,0,0,0,0,0,0,0,0,0,20.42857143,25,23.42857143,26.83333333,14.5,18.25,39.33333333,18.25,18.66666667,18,10.25,32.25,18,18.33333333,15,19.66666667,18.33333333,23,18,18.66666667,4,17,8,15,3,8,28.5,2,18.33333333,26,1,1,3,18.33333333,1,1,3,1,1,1,0,0,4.5,2,26,51,3,4,51,4,2019,4,15,14,6,104,0,0,0,0,0,0,96
15/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,370258.5238,16.28690476,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,9042.337818,0,0,1,271.5966018,0,0,0,0,0,0,0,0,0,0,20.28571429,24.42857143,24,26.83333333,14.5,14.28571429,38,19.25,12.2,18,9.875,33,11.4,18.16666667,15,18.33333333,18.83333333,24.66666667,11.4,19,3.666666667,16.75,12,17,2.75,7.5,28,3,19.66666667,26,1,1,3,18.66666667,1,1,3,1,1,1,0,0,4,3,26,51,3,26.5,51,4,2019,4,16,15,0,105,0,0,0,0,0,0,89
16/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,370387.3254,16.73769841,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,9423.869703,0,0,1,275.9757458,0,0,0,0,0,0,0,0,0,0,28.11111111,28.375,29,29.3,14.5,26,38,19.75,34.66666667,18,11,38.55555556,22.85714286,18,16.25,19.66666667,18.66666667,24.83333333,22.71428571,18.66666667,27.25,17,8.333333333,17,3.5,5.5,26.75,28.25,19.66666667,26,26,1,24.33333333,18.66666667,1,1,2,1,1,1,0,0,3.5,3,26,51,3.5,26.25,51,3,2019,4,16,16,1,106,0,0,0,0,0,0,58
17/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,370516.127,17.18849206,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,9626.36767,0,0,1,203.2049225,0,0,0,0,0,0,0,0,0,0,26.77777778,30.55555556,25.14285714,33,14.5,18.25,37.33333333,17.5,31.4,18.33333333,19.5,35.75,18,18,16.25,18.66666667,18.33333333,24.66666667,18,18.33333333,27.25,17,7,11,2.5,10.5,27,27.25,20,26,34.33333333,1,25,18.66666667,1,1,2,1,1,1,0,0,3.5,2,26,51,3,26.5,51,4,2019,4,16,17,2,107,0,0,0,0,0,0,52
18/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,370644.9286,17.63928571,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,10308.75368,0,0,1,274.2701044,0,0,0,0,0,0,0,0,0,0,23.22222222,31.55555556,27,33.125,14.25,19.25,40.66666667,18.25,31.6,18,12.5,40.25,18.33333333,18,16,18.66666667,18.33333333,25.33333333,18,18.33333333,27.25,16.75,8.333333333,12,5,9.5,27,27.75,20.66666667,26,34.33333333,1,26.66666667,18.66666667,1,1,2,1,1,1,0,0,3.5,3,26.5,51,3,26,51,4,2019,4,16,18,3,108,0,0,0,0,0,0,63
19/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,370773.7302,18.09007937,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,10756.17776,0,0,1,281.2343202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,4,16,19,4,109,0,0,0,0,0,0,79
20/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,370902.5317,18.54087302,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,11447.8851,0,0,1,207.309705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5,9.666666667,0,1.5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,3,0,21.66666667,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,4,16,20,5,110,0,0,0,0,0,0,112
21/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,371031.3333,18.99166667,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,11447.24225,0,0,1,212.1310852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,4,16,21,6,111,0,0,0,0,0,0,82
22/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,371160.1349,19.44246032,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,11447.24225,0,0,1,199.2964314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,4,17,22,0,112,0,0,0,0,0,0,107
23/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,371288.9365,19.89325397,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,12064.70034,0,0,1,193.88547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,4,17,23,1,113,0,0,0,0,0,0,107
24/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,371417.7381,20.34404762,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,12267.84116,0,0,1,203.1311756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,4,17,24,2,114,0,0,0,0,0,0,108
25/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,371546.5397,20.79484127,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,12453.30358,0,0,1,203.1078839,0,0,0,0,0,0,0,0,0,0,15.75,7.333333333,8.4,4,2.333333333,7.333333333,26,12.75,2.5,18.66666667,16.5,32,1.5,18,7.333333333,3.5,3.666666667,12.5,1.5,3.666666667,4,17.25,10,22,7.5,11.5,5,3,6.5,1,34.33333333,1,5,3.5,1,2,2,1,1,1,0,0,3,2,1,35,3,3,51,2,2019,4,17,25,3,115,0,0,0,0,0,0,93
26/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,371675.3413,21.24563492,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,12385.16141,0,0,1,203.0448869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,4,17,26,4,116,0,0,0,0,0,0,100
27/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,371804.1429,21.69642857,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,12535.26705,0,0,1,203.1066393,0,0,0,0,0,0,0,0,0,0,19.55555556,20.66666667,16,21.92307692,14.875,14.28571429,42.66666667,12.75,31.2,18.66666667,17.5,46.375,11.4,18,17,16.5,3.5,19.4,18,3.833333333,27.25,12.42857143,15.5,25,5.5,15,4.75,20,18.6,26,26,1,18,11.4,1,1.5,2,1,1,1,0,0,4.75,2,26,36.5,3,19,51,2,2019,4,17,27,5,117,0,0,0,0,0,0,85
28/04/2019,399.5,66.13,22448,57.125,9572,29.125,3910,30.375,241461,54.75,105806,41.375,54920,48.75,54496,21.125,246148.5,47.375,178402,70,42519.5,65.125,35669,55.375,148535.5,8.25,108952,19.625,46799.5,55.625,66216.5,27.625,371932.9444,22.14722222,252047,49.5,59230,38.125,139983,60.375,125285.5,35.375,-13798,62.75,95707,39,67457.5,49.5,273239.5,62.625,12535.26705,0,0,1,277.0557908,0,0,0,0,0,0,0,0,0,0,18.55555556,25.55555556,21,27.5,14.75,19.25,43.66666667,13.75,31.2,18.66666667,16.5,47,18,18,17,16.33333333,4.333333333,25.66666667,18.33333333,3.666666667,27.25,17.25,23,25,7.5,13,4.5,27.75,24.66666667,26,34.33333333,1,18,18.33333333,1,1,2,1,1,1,0,0,3.5,3,26,51,3,5,51,4,2019,4,17,28,6,118,0,0,0,0,0,0,88
29/04/2019,377.64,67.38,20901.28571,57.98214286,9412.142857,29.625,3889.571429,30.94642857,238585.1429,53.57142857,102402.2857,42.51785714,53110.57143,49.42857143,54876.57143,22.05357143,225459.6429,44.58928571,169728,69.03571429,41983.92857,66.875,34300,57.76785714,146258.0714,11.57142857,110462.2857,19.66071429,49353.21429,57.33928571,63910.78571,27.875,372061.746,22.59801587,239275.1429,51.17857143,58042.42857,39.23214286,137567,61.44642857,123697.2143,37.51785714,-2412.857143,61.60714286,91375.14286,41.46428571,77529.35714,51.17857143,276143.7857,61.58928571,12535.26705,0,0,1,203.0639786,0,0,0,0,0,0,0,0,0,0,18.33333333,26.22222222,21,27.25,15.5,19.75,43.33333333,17.25,31.2,18.66666667,16.5,46.25,18,18,16.75,11.33333333,4,26.66666667,18,4,27.5,16.25,24.33333333,25,6,18,4.5,27.75,24,26,34.33333333,1,18,18.66666667,1,1,2,1,1,1,0,0,5,2,26,35.5,3,27.5,51,2,2019,4,18,29,0,119,0,0,0,0,0,0,95
30/04/2019,355.79,68.63,19354.57143,58.83928571,9252.285714,30.125,3869.142857,31.51785714,235709.2857,52.39285714,98998.57143,43.66071429,51301.14286,50.10714286,55257.14286,22.98214286,204770.7857,41.80357143,161054,68.07142857,41448.35714,68.625,32931,60.16071429,143980.6429,14.89285714,111972.5714,19.69642857,51906.92857,59.05357143,61605.07143,28.125,372190.5476,23.04880952,226503.2857,52.85714286,56854.85714,40.33928571,135151,62.51785714,122108.9286,39.66071429,8972.285714,60.46428571,87043.28571,43.92857143,87601.21429,52.85714286,279048.0714,60.55357143,13474.79333,0,0,1,206.1311454,0,0,0,0,0,0,0,0,0,0,18.33333333,27.33333333,21.14285714,23.57142857,15.25,19.75,43,18.25,31.6,18.66666667,16.25,45.5,18,18,17,10.66666667,4,27.33333333,1.5,4,27.25,18.5,13.66666667,30,2.5,15.5,4.5,19.66666667,24.66666667,26,34.33333333,1,18.33333333,18.33333333,1,1,2,1,1,1,0,0,3.5,12,26,51,3,26.5,51,3,2019,4,18,30,1,120,1,0,0,0,0,0,107
1/5/2019,333.93,69.88,17807.85714,59.69642857,9092.428571,30.625,3848.714286,32.08928571,232833.4286,51.21428571,95594.85714,44.80357143,49491.71429,50.78571429,55637.71429,23.91071429,184081.9286,39.01785714,152380,67.10714286,40912.78571,70.375,31562,62.55357143,141703.2143,18.21428571,113482.8571,19.73214286,54460.64286,60.76785714,59299.35714,28.375,372319.3492,23.49960317,213731.4286,54.53571429,55667.28571,41.44642857,132735,63.58928571,120520.6429,41.80357143,20357.42857,59.32142857,82711.42857,46.39285714,97673.07143,54.53571429,281952.3571,59.51785714,14914.13603,0,0,1,212.9913707,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,3,0,0,0,0,0,10.33333333,0,0,51,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,5,18,1,2,121,0,1,0,0,0,0,109
2/5/2019,312.07,71.13,16261.14286,60.55357143,8932.571429,31.125,3828.285714,32.66071429,229957.5714,50.03571429,92191.14286,45.94642857,47682.28571,51.46428571,56018.28571,24.83928571,163393.0714,36.23214286,143706,66.14285714,40377.21429,72.125,30193,64.94642857,139425.7857,21.53571429,114993.1429,19.76785714,57014.35714,62.48214286,56993.64286,28.625,372448.1508,23.95039683,200959.5714,56.21428571,54479.71429,42.55357143,130319,64.66071429,118932.3571,43.94642857,31742.57143,58.17857143,78379.57143,48.85714286,107744.9286,56.21428571,284856.6429,58.48214286,15573.70084,0,0,1,282.6178467,0,0,0,0,0,0,0,0,0,0,15.5,19.35714286,17,27,14.75,15.85714286,43.33333333,16.75,31.2,19,16.25,46.5,11.6,18,16,9.666666667,4,26,11.4,4,27.5,11.57142857,15.16666667,25,4.75,20,4.5,11.71428571,22.66666667,17.66666667,34.33333333,1,19.33333333,18.66666667,1,2,2,1,1,1,0,0,8.5,2,26,42.33333333,1,6,51,2,2019,5,18,2,3,122,0,0,0,0,0,0,102
